member_a_id,member_b_id,member_a_name,member_b_name,votes_same,bills_same,mutual_sponsorships
D000622,H000338,Tammy Duckworth,Orrin Hatch,12,15,0
M000355,R000307,Mitch McConnell,Pat Roberts,17,17,0
B000944,J000293,Sherrod Brown,Ron Johnson,13,17,0
C000880,R000307,Michael Crapo,Pat Roberts,16,17,1
E000285,S001194,Michael Enzi,Brian Schatz,14,16,0
I000024,R000595,James Inhofe,Marco Rubio,14,15,1
M000934,W000817,Jerry Moran,Elizabeth Warren,12,16,0
K000367,M001183,Amy Klobuchar,Joe Manchin,14,16,1
L000575,L000577,James Lankford,Mike Lee,10,17,0
W000805,W000779,Mark Warner,Ron Wyden,11,17,1
C000127,V000128,Maria Cantwell,Chris Van Hollen,15,16,1
H001042,S001194,Mazie Hirono,Brian Schatz,16,16,0
H001046,P000449,Martin Heinrich,Rob Portman,15,16,0
H001041,W000802,Dean Heller,Sheldon Whitehouse,14,17,0
G000359,M000355,Lindsey Graham,Mitch McConnell,15,15,0
S000148,W000817,Charles Schumer,Elizabeth Warren,14,17,0
H001069,S001141,Heidi Heitkamp,Jeff Sessions,1,1,0
F000457,T000461,Al Franken,Patrick Toomey,6,7,0
F000457,H001075,Al Franken,Kamala Harris,8,8,0
C000174,M000303,Thomas Carper,John McCain,6,7,0
K000352,W000817,Jon Kyl,Elizabeth Warren,2,2,0
G000562,S000770,Cory Gardner,Debbie Stabenow,16,17,1
L000575,W000802,James Lankford,Sheldon Whitehouse,14,17,0
C000127,C001088,Maria Cantwell,Christopher Coons,15,16,1
E000285,S001181,Michael Enzi,Jeanne Shaheen,15,16,0
C001047,S001203,Shelley Capito,Tina Smith,8,9,1
M000133,U000039,Edward Markey,Tom Udall,15,17,0
C001095,T000250,Tom Cotton,John Thune,16,17,0
T000250,T000461,John Thune,Patrick Toomey,13,16,0
K000393,M000355,John Kennedy,Mitch McConnell,17,17,0
H001075,T000250,Kamala Harris,John Thune,14,17,0
C000880,T000461,Michael Crapo,Patrick Toomey,14,16,1
C001035,L000575,Susan Collins,James Lankford,15,17,0
B001135,K000367,Richard Burr,Amy Klobuchar,12,15,1
H001061,S001194,John Hoeven,Brian Schatz,13,15,0
S001181,S001202,Jeanne Shaheen,Luther Strange,5,6,0
B001277,I000024,Richard Blumenthal,James Inhofe,11,16,1
F000062,U000039,Dianne Feinstein,Tom Udall,15,17,1
N000032,S000033,Bill Nelson,Bernard Sanders,9,17,0
F000463,T000464,Deb Fischer,Jon Tester,14,16,1
C001095,F000457,Tom Cotton,Al Franken,7,8,0
S000033,S001184,Bernard Sanders,Tim Scott,8,17,0
C001113,K000367,Catherine Cortez Masto,Amy Klobuchar,16,16,0
H001069,T000464,Heidi Heitkamp,Jon Tester,16,17,2
G000555,H000338,Kirsten Gillibrand,Orrin Hatch,10,17,0
D000622,H001069,Tammy Duckworth,Heidi Heitkamp,13,15,0
C000141,G000386,Benjamin Cardin,Charles Grassley,14,17,1
H001046,M001111,Martin Heinrich,Patty Murray,13,15,0
B001267,L000174,Michael Bennet,Patrick Leahy,13,16,0
K000367,S001184,Amy Klobuchar,Tim Scott,14,16,1
C000567,M000133,Thad Cochran,Edward Markey,7,10,0
P000449,R000122,Rob Portman,Jack Reed,15,17,0
C001056,M000355,John Cornyn,Mitch McConnell,16,16,0
C000567,K000383,Thad Cochran,Angus King,9,10,0
F000457,R000307,Al Franken,Pat Roberts,7,8,0
K000383,L000577,Angus King,Mike Lee,8,17,1
I000024,S000148,James Inhofe,Charles Schumer,13,16,1
L000577,U000039,Mike Lee,Tom Udall,6,17,0
R000307,S001184,Pat Roberts,Tim Scott,17,17,1
H001069,P000612,Heidi Heitkamp,David Perdue,16,17,2
F000444,P000449,Jeff Flake,Rob Portman,13,15,1
H001041,R000307,Dean Heller,Pat Roberts,16,17,1
R000307,S001202,Pat Roberts,Luther Strange,6,6,1
C001047,S000320,Shelley Capito,Richard Shelby,17,17,0
L000174,P000612,Patrick Leahy,David Perdue,12,16,0
B001236,C000880,John Boozman,Michael Crapo,15,16,1
B001236,T000250,John Boozman,John Thune,16,16,0
C000127,E000295,Maria Cantwell,Joni Ernst,14,16,1
C001071,E000285,Bob Corker,Michael Enzi,13,16,0
C001071,R000605,Bob Corker,Mike Rounds,13,16,2
C000880,K000384,Michael Crapo,Tim Kaine,15,17,2
D000563,P000612,Richard Durbin,David Perdue,13,17,0
B000575,M001111,Roy Blunt,Patty Murray,12,16,0
K000384,T000250,Tim Kaine,John Thune,16,17,0
B000575,S001202,Roy Blunt,Luther Strange,6,6,1
R000605,T000461,Mike Rounds,Patrick Toomey,13,16,1
B001277,W000817,Richard Blumenthal,Elizabeth Warren,14,17,0
M000934,Y000064,Jerry Moran,Todd Young,16,16,1
B000575,R000605,Roy Blunt,Mike Rounds,17,17,2
K000383,M001169,Angus King,Christopher Murphy,14,17,0
C001071,S001202,Bob Corker,Luther Strange,4,6,1
C001071,M001111,Bob Corker,Patty Murray,11,16,0
B001267,B001288,Michael Bennet,Cory Booker,14,16,1
G000386,S001198,Charles Grassley,Dan Sullivan,16,16,1
D000622,P000449,Tammy Duckworth,Rob Portman,12,15,0
B001267,H001079,Michael Bennet,Cindy Hyde-Smith,7,7,0
F000457,K000384,Al Franken,Tim Kaine,8,8,0
C001088,K000367,Christopher Coons,Amy Klobuchar,15,16,1
C001071,T000250,Bob Corker,John Thune,13,16,0
N000032,R000122,Bill Nelson,Jack Reed,16,17,0
S000148,W000802,Charles Schumer,Sheldon Whitehouse,17,17,0
D000607,K000352,Joe Donnelly,Jon Kyl,2,2,0
F000463,S001181,Deb Fischer,Jeanne Shaheen,14,15,0
K000384,R000605,Tim Kaine,Mike Rounds,16,17,2
B001267,M000355,Michael Bennet,Mitch McConnell,16,17,0
L000577,M001183,Mike Lee,Joe Manchin,7,17,1
C000141,M000639,Benjamin Cardin,Robert Menendez,16,16,1
S001198,T000476,Dan Sullivan,Thom Tillis,16,16,1
C001075,R000595,Bill Cassidy,Marco Rubio,15,15,1
M001183,W000817,Joe Manchin,Elizabeth Warren,12,17,0
D000618,R000605,Steve Daines,Mike Rounds,17,17,1
C001075,D000622,Bill Cassidy,Tammy Duckworth,12,15,0
F000444,H000338,Jeff Flake,Orrin Hatch,13,15,1
B001135,C000127,Richard Burr,Maria Cantwell,12,15,1
B001277,M001176,Richard Blumenthal,Jeff Merkley,14,17,0
H001041,J000293,Dean Heller,Ron Johnson,16,17,0
M000639,P000449,Robert Menendez,Rob Portman,13,16,1
C000141,W000779,Benjamin Cardin,Ron Wyden,13,17,1
C001070,G000555,Bob Casey,Kirsten Gillibrand,12,17,0
D000618,S001197,Steve Daines,Ben Sasse,16,17,1
D000607,H001046,Joe Donnelly,Martin Heinrich,16,16,1
C001095,M000133,Tom Cotton,Edward Markey,11,17,0
B000575,Y000064,Roy Blunt,Todd Young,17,17,1
M000355,Y000064,Mitch McConnell,Todd Young,17,17,0
J000293,W000802,Ron Johnson,Sheldon Whitehouse,13,17,0
K000383,T000461,Angus King,Patrick Toomey,12,16,1
C001075,R000122,Bill Cassidy,Jack Reed,14,16,0
C000127,M001170,Maria Cantwell,Claire McCaskill,15,16,1
K000367,V000128,Amy Klobuchar,Chris Van Hollen,14,16,1
M000303,S001203,John McCain,Tina Smith,0,0,0
B001277,C000174,Richard Blumenthal,Thomas Carper,14,17,0
C001095,K000383,Tom Cotton,Angus King,15,17,2
F000062,S001141,Dianne Feinstein,Jeff Sessions,1,1,0
E000285,H001042,Michael Enzi,Mazie Hirono,14,16,0
C001056,H001079,John Cornyn,Cindy Hyde-Smith,6,6,0
S001181,W000805,Jeanne Shaheen,Mark Warner,16,16,0
N000032,R000595,Bill Nelson,Marco Rubio,15,16,1
T000476,T000461,Thom Tillis,Patrick Toomey,13,16,1
F000062,S001194,Dianne Feinstein,Brian Schatz,15,16,0
B001261,P000612,John Barrasso,David Perdue,17,17,0
S001184,T000476,Tim Scott,Thom Tillis,17,17,2
I000024,W000817,James Inhofe,Elizabeth Warren,10,16,0
F000444,H001076,Jeff Flake,Margaret Hassan,12,15,0
D000607,D000622,Joe Donnelly,Tammy Duckworth,13,15,0
G000386,M000303,Charles Grassley,John McCain,7,7,1
C000567,C000880,Thad Cochran,Michael Crapo,10,10,0
D000607,R000595,Joe Donnelly,Marco Rubio,15,16,1
C000567,T000250,Thad Cochran,John Thune,10,10,0
B001288,K000393,Cory Booker,John Kennedy,13,16,1
G000386,H001076,Charles Grassley,Margaret Hassan,16,17,1
H001046,N000032,Martin Heinrich,Bill Nelson,16,16,0
P000449,S000148,Rob Portman,Charles Schumer,15,17,1
P000603,S000033,Rand Paul,Bernard Sanders,8,17,0
H001075,I000024,Kamala Harris,James Inhofe,12,16,1
C001075,K000352,Bill Cassidy,Jon Kyl,2,2,0
C000174,S000148,Thomas Carper,Charles Schumer,16,17,0
C001071,F000457,Bob Corker,Al Franken,7,8,0
D000622,K000352,Tammy Duckworth,Jon Kyl,2,2,0
B001288,G000359,Cory Booker,Lindsey Graham,12,15,0
B001236,M000133,John Boozman,Edward Markey,12,16,0
C001098,S001197,Ted Cruz,Ben Sasse,16,16,1
B001230,S001197,Tammy Baldwin,Ben Sasse,13,17,0
B001277,W000802,Richard Blumenthal,Sheldon Whitehouse,15,17,0
C000127,C001113,Maria Cantwell,Catherine Cortez Masto,15,15,0
G000359,H001079,Lindsey Graham,Cindy Hyde-Smith,6,6,0
N000032,W000779,Bill Nelson,Ron Wyden,11,17,1
C000880,M001169,Michael Crapo,Christopher Murphy,12,17,0
B000575,W000805,Roy Blunt,Mark Warner,16,17,2
B001230,T000476,Tammy Baldwin,Thom Tillis,14,17,0
D000607,R000122,Joe Donnelly,Jack Reed,16,17,0
K000384,K000383,Tim Kaine,Angus King,17,17,2
G000386,P000612,Charles Grassley,David Perdue,17,17,1
H001046,R000605,Martin Heinrich,Mike Rounds,15,16,0
C001071,W000805,Bob Corker,Mark Warner,14,16,2
B001236,K000383,John Boozman,Angus King,15,16,2
F000457,M001169,Al Franken,Christopher Murphy,6,8,0
H001076,S000320,Margaret Hassan,Richard Shelby,16,17,0
C001075,H001046,Bill Cassidy,Martin Heinrich,14,15,1
H001079,R000307,Cindy Hyde-Smith,Pat Roberts,7,7,0
H001079,U000039,Cindy Hyde-Smith,Tom Udall,7,7,0
A000360,Y000064,Lamar Alexander,Todd Young,15,15,1
F000444,K000384,Jeff Flake,Tim Kaine,12,15,1
F000062,J000293,Dianne Feinstein,Ron Johnson,12,17,0
G000359,H001042,Lindsey Graham,Mazie Hirono,12,14,0
A000360,J000300,Lamar Alexander,Doug Jones,8,8,0
M001170,W000805,Claire McCaskill,Mark Warner,17,17,2
B000944,M001183,Sherrod Brown,Joe Manchin,15,17,0
E000295,J000300,Joni Ernst,Doug Jones,9,9,0
B001261,M001169,John Barrasso,Christopher Murphy,13,17,0
E000285,P000603,Michael Enzi,Rand Paul,7,17,0
B001267,S001181,Michael Bennet,Jeanne Shaheen,16,16,0
H001076,M001183,Margaret Hassan,Joe Manchin,16,17,0
G000359,P000449,Lindsey Graham,Rob Portman,15,15,0
B001135,M001176,Richard Burr,Jeff Merkley,10,16,0
E000295,H001061,Joni Ernst,John Hoeven,16,16,1
S001203,T000464,Tina Smith,Jon Tester,8,9,0
A000360,H001061,Lamar Alexander,John Hoeven,14,14,1
H001042,R000307,Mazie Hirono,Pat Roberts,14,16,0
F000062,S001184,Dianne Feinstein,Tim Scott,14,17,0
U000039,W000437,Tom Udall,Roger Wicker,14,17,1
H001075,S000770,Kamala Harris,Debbie Stabenow,15,17,1
S000770,T000461,Debbie Stabenow,Patrick Toomey,12,16,1
I000024,P000603,James Inhofe,Rand Paul,7,16,0
D000563,K000384,Richard Durbin,Tim Kaine,14,17,0
C000880,P000612,Michael Crapo,David Perdue,16,17,2
M001170,M001176,Claire McCaskill,Jeff Merkley,13,17,0
H001041,M000639,Dean Heller,Robert Menendez,12,16,1
G000386,J000300,Charles Grassley,Doug Jones,9,9,0
M000303,T000464,John McCain,Jon Tester,5,7,1
S000770,V000128,Debbie Stabenow,Chris Van Hollen,14,17,1
B001261,C000567,John Barrasso,Thad Cochran,10,10,0
B001236,D000563,John Boozman,Richard Durbin,12,16,0
C001056,L000575,John Cornyn,James Lankford,15,16,0
B001277,C000127,Richard Blumenthal,Maria Cantwell,15,16,1
C001113,W000802,Catherine Cortez Masto,Sheldon Whitehouse,16,16,0
M000303,V000128,John McCain,Chris Van Hollen,4,7,1
C000174,M001170,Thomas Carper,Claire McCaskill,17,17,1
F000457,P000612,Al Franken,David Perdue,7,8,0
G000562,M000934,Cory Gardner,Jerry Moran,16,16,1
S001198,W000805,Dan Sullivan,Mark Warner,15,16,1
K000384,W000817,Tim Kaine,Elizabeth Warren,13,17,0
C001088,I000024,Christopher Coons,James Inhofe,14,16,2
C001047,H001076,Shelley Capito,Margaret Hassan,16,17,1
M000355,W000805,Mitch McConnell,Mark Warner,16,17,0
H001041,K000393,Dean Heller,John Kennedy,16,17,2
B001288,S001202,Cory Booker,Luther Strange,5,6,1
S000320,S001202,Richard Shelby,Luther Strange,6,6,0
B001267,C001071,Michael Bennet,Bob Corker,14,16,2
B001288,M001111,Cory Booker,Patty Murray,14,15,0
K000367,L000575,Amy Klobuchar,James Lankford,13,16,0
I000055,R000122,Johnny Isakson,Jack Reed,12,14,0
C001035,W000802,Susan Collins,Sheldon Whitehouse,14,17,0
G000386,H001069,Charles Grassley,Heidi Heitkamp,16,17,2
C001095,H001079,Tom Cotton,Cindy Hyde-Smith,6,7,0
B001236,S000770,John Boozman,Debbie Stabenow,15,16,2
G000555,S001194,Kirsten Gillibrand,Brian Schatz,11,16,0
J000300,L000174,Doug Jones,Patrick Leahy,7,8,0
H001061,L000174,John Hoeven,Patrick Leahy,11,15,0
M001183,S001198,Joe Manchin,Dan Sullivan,14,16,1
B001288,E000285,Cory Booker,Michael Enzi,13,16,0
M000639,S001202,Robert Menendez,Luther Strange,3,5,1
G000555,R000122,Kirsten Gillibrand,Jack Reed,12,17,0
C001056,H001042,John Cornyn,Mazie Hirono,14,16,0
C001035,F000463,Susan Collins,Deb Fischer,15,16,2
E000285,H001079,Michael Enzi,Cindy Hyde-Smith,7,7,0
C000174,G000359,Thomas Carper,Lindsey Graham,14,15,0
B001135,W000802,Richard Burr,Sheldon Whitehouse,13,16,0
B001288,R000605,Cory Booker,Mike Rounds,13,16,1
M001170,W000437,Claire McCaskill,Roger Wicker,16,17,2
M001153,R000584,Lisa Murkowski,Jim Risch,15,17,1
M000355,N000032,Mitch McConnell,Bill Nelson,16,17,0
C001095,D000563,Tom Cotton,Richard Durbin,12,17,0
K000384,S001181,Tim Kaine,Jeanne Shaheen,16,16,0
H001041,M000133,Dean Heller,Edward Markey,11,17,0
C001113,M001176,Catherine Cortez Masto,Jeff Merkley,13,16,0
G000562,T000476,Cory Gardner,Thom Tillis,17,17,1
A000360,K000352,Lamar Alexander,Jon Kyl,2,2,0
S001194,S001202,Brian Schatz,Luther Strange,5,6,0
B000944,W000437,Sherrod Brown,Roger Wicker,15,17,1
C001047,W000779,Shelley Capito,Ron Wyden,10,17,1
R000307,T000476,Pat Roberts,Thom Tillis,17,17,1
R000595,T000476,Marco Rubio,Thom Tillis,16,16,1
C001095,L000174,Tom Cotton,Patrick Leahy,12,16,0
I000055,J000293,Johnny Isakson,Ron Johnson,12,14,0
C001070,C001035,Bob Casey,Susan Collins,14,17,1
C001056,C000880,John Cornyn,Michael Crapo,16,16,1
S001203,S001202,Tina Smith,Luther Strange,0,0,0
R000584,W000437,Jim Risch,Roger Wicker,16,17,1
D000563,H001075,Richard Durbin,Kamala Harris,14,17,0
D000563,T000461,Richard Durbin,Patrick Toomey,10,16,0
H001061,S001197,John Hoeven,Ben Sasse,15,16,1
B001261,B001236,John Barrasso,John Boozman,16,16,1
C000567,D000563,Thad Cochran,Richard Durbin,6,10,0
B001277,K000367,Richard Blumenthal,Amy Klobuchar,14,16,2
M000934,S001184,Jerry Moran,Tim Scott,16,16,2
C001071,C001056,Bob Corker,John Cornyn,13,16,1
D000622,S000033,Tammy Duckworth,Bernard Sanders,10,15,0
R000595,S000033,Marco Rubio,Bernard Sanders,8,16,0
B001135,I000024,Richard Burr,James Inhofe,16,16,1
B001261,K000384,John Barrasso,Tim Kaine,16,17,0
F000463,Y000064,Deb Fischer,Todd Young,16,16,1
H001041,W000779,Dean Heller,Ron Wyden,9,17,1
C001035,L000174,Susan Collins,Patrick Leahy,11,16,0
B001267,H001042,Michael Bennet,Mazie Hirono,15,16,0
S001181,T000461,Jeanne Shaheen,Patrick Toomey,11,15,0
C000141,S000320,Benjamin Cardin,Richard Shelby,14,17,0
B001230,R000595,Tammy Baldwin,Marco Rubio,13,16,0
C001035,C001071,Susan Collins,Bob Corker,12,16,1
C001098,R000595,Ted Cruz,Marco Rubio,14,15,1
C001098,D000622,Ted Cruz,Tammy Duckworth,10,14,0
G000359,S001181,Lindsey Graham,Jeanne Shaheen,13,14,0
D000618,K000352,Steve Daines,Jon Kyl,2,2,0
C001088,M000303,Christopher Coons,John McCain,6,7,1
B000575,C001056,Roy Blunt,John Cornyn,16,16,1
B001267,F000444,Michael Bennet,Jeff Flake,12,15,1
M000355,R000605,Mitch McConnell,Mike Rounds,17,17,0
M000133,P000612,Edward Markey,David Perdue,12,17,0
P000595,S001194,Gary Peters,Brian Schatz,15,16,0
C001047,S001197,Shelley Capito,Ben Sasse,16,17,1
D000563,M001169,Richard Durbin,Christopher Murphy,17,17,0
C001088,M001176,Christopher Coons,Jeff Merkley,13,17,0
P000595,S001141,Gary Peters,Jeff Sessions,1,1,0
C001070,J000300,Bob Casey,Doug Jones,8,9,0
C001070,Y000064,Bob Casey,Todd Young,15,17,1
B001230,R000122,Tammy Baldwin,Jack Reed,16,17,0
E000285,M000355,Michael Enzi,Mitch McConnell,17,17,0
C001098,R000122,Ted Cruz,Jack Reed,13,16,0
R000122,S000033,Jack Reed,Bernard Sanders,10,17,0
R000595,W000817,Marco Rubio,Elizabeth Warren,11,16,0
H001041,S001141,Dean Heller,Jeff Sessions,1,1,0
C001113,W000817,Catherine Cortez Masto,Elizabeth Warren,14,16,0
A000360,B001230,Lamar Alexander,Tammy Baldwin,13,15,1
B000944,S001194,Sherrod Brown,Brian Schatz,16,16,0
U000039,W000779,Tom Udall,Ron Wyden,13,17,0
I000024,M001170,James Inhofe,Claire McCaskill,14,16,2
D000618,H001046,Steve Daines,Martin Heinrich,15,16,0
D000607,S001197,Joe Donnelly,Ben Sasse,15,17,2
B000944,S001141,Sherrod Brown,Jeff Sessions,1,1,0
S001181,Y000064,Jeanne Shaheen,Todd Young,15,16,0
N000032,W000437,Bill Nelson,Roger Wicker,16,17,1
I000024,J000300,James Inhofe,Doug Jones,8,9,1
M001169,T000250,Christopher Murphy,John Thune,13,17,0
B001288,W000805,Cory Booker,Mark Warner,14,16,1
C001075,M001153,Bill Cassidy,Lisa Murkowski,15,16,2
H001076,T000464,Margaret Hassan,Jon Tester,16,17,0
J000293,M000303,Ron Johnson,John McCain,7,7,0
C000880,L000174,Michael Crapo,Patrick Leahy,11,16,0
H001079,W000805,Cindy Hyde-Smith,Mark Warner,7,7,0
C001047,W000437,Shelley Capito,Roger Wicker,17,17,2
C001056,S001181,John Cornyn,Jeanne Shaheen,14,15,0
B001261,C001095,John Barrasso,Tom Cotton,16,17,0
P000603,W000802,Rand Paul,Sheldon Whitehouse,5,17,0
N000032,S001197,Bill Nelson,Ben Sasse,15,17,1
B000575,G000359,Roy Blunt,Lindsey Graham,15,15,0
D000618,R000595,Steve Daines,Marco Rubio,16,16,1
C001071,G000359,Bob Corker,Lindsey Graham,12,14,0
B001261,H001075,John Barrasso,Kamala Harris,14,17,0
C001035,F000444,Susan Collins,Jeff Flake,12,15,1
C001098,K000352,Ted Cruz,Jon Kyl,2,2,0
D000618,D000622,Steve Daines,Tammy Duckworth,12,15,0
V000128,W000802,Chris Van Hollen,Sheldon Whitehouse,15,17,0
I000024,R000584,James Inhofe,Jim Risch,14,16,2
L000174,T000250,Patrick Leahy,John Thune,12,16,0
M000639,R000584,Robert Menendez,Jim Risch,12,16,1
C000567,S000770,Thad Cochran,Debbie Stabenow,9,10,0
K000384,M000934,Tim Kaine,Jerry Moran,15,16,2
S001141,S001198,Jeff Sessions,Dan Sullivan,1,1,0
C000141,S001203,Benjamin Cardin,Tina Smith,9,9,0
H001046,S000033,Martin Heinrich,Bernard Sanders,9,16,0
C001075,S001197,Bill Cassidy,Ben Sasse,15,16,1
C001047,M001153,Shelley Capito,Lisa Murkowski,16,17,2
C001088,W000817,Christopher Coons,Elizabeth Warren,13,17,0
D000618,R000122,Steve Daines,Jack Reed,15,17,0
C000127,L000575,Maria Cantwell,James Lankford,13,16,0
C001088,W000802,Christopher Coons,Sheldon Whitehouse,16,17,0
C000174,G000555,Thomas Carper,Kirsten Gillibrand,11,17,0
M000934,V000128,Jerry Moran,Chris Van Hollen,13,16,1
M001170,W000817,Claire McCaskill,Elizabeth Warren,13,17,0
K000352,M000355,Jon Kyl,Mitch McConnell,2,2,0
C001071,K000393,Bob Corker,John Kennedy,13,16,2
C001098,H001046,Ted Cruz,Martin Heinrich,13,15,0
V000128,W000779,Chris Van Hollen,Ron Wyden,14,17,1
B001230,H001046,Tammy Baldwin,Martin Heinrich,15,16,1
C000141,S001141,Benjamin Cardin,Jeff Sessions,1,1,0
C001113,I000024,Catherine Cortez Masto,James Inhofe,12,15,0
R000584,W000802,Jim Risch,Sheldon Whitehouse,14,17,0
R000595,S001194,Marco Rubio,Brian Schatz,13,15,0
E000285,L000577,Michael Enzi,Mike Lee,9,17,0
C000127,H001076,Maria Cantwell,Margaret Hassan,15,16,0
A000360,T000464,Lamar Alexander,Jon Tester,14,15,1
M001170,S000770,Claire McCaskill,Debbie Stabenow,17,17,2
S001184,S000770,Tim Scott,Debbie Stabenow,16,17,1
E000295,T000464,Joni Ernst,Jon Tester,15,17,1
M001183,R000307,Joe Manchin,Pat Roberts,15,17,1
K000367,P000612,Amy Klobuchar,David Perdue,14,16,1
L000577,R000605,Mike Lee,Mike Rounds,9,17,1
B001230,S001203,Tammy Baldwin,Tina Smith,9,9,1
C001113,K000384,Catherine Cortez Masto,Tim Kaine,15,16,0
C001098,S001203,Ted Cruz,Tina Smith,6,8,0
D000607,W000779,Joe Donnelly,Ron Wyden,11,17,1
I000055,S001184,Johnny Isakson,Tim Scott,14,14,0
G000562,G000359,Cory Gardner,Lindsey Graham,15,15,0
C000141,H001046,Benjamin Cardin,Martin Heinrich,15,16,0
J000293,P000612,Ron Johnson,David Perdue,15,17,0
C000567,W000817,Thad Cochran,Elizabeth Warren,7,10,0
C001035,H001076,Susan Collins,Margaret Hassan,15,17,1
B000944,K000393,Sherrod Brown,John Kennedy,15,17,2
F000062,W000805,Dianne Feinstein,Mark Warner,15,17,0
G000555,T000476,Kirsten Gillibrand,Thom Tillis,10,17,0
C001113,D000563,Catherine Cortez Masto,Richard Durbin,14,16,0
B000944,R000307,Sherrod Brown,Pat Roberts,15,17,0
G000359,P000595,Lindsey Graham,Gary Peters,14,15,0
C001095,M001176,Tom Cotton,Jeff Merkley,11,17,0
D000607,M000639,Joe Donnelly,Robert Menendez,14,16,2
B001236,W000802,John Boozman,Sheldon Whitehouse,14,16,0
B001277,K000352,Richard Blumenthal,Jon Kyl,2,2,0
C000174,T000461,Thomas Carper,Patrick Toomey,12,16,0
C000174,H001075,Thomas Carper,Kamala Harris,15,17,0
N000032,R000307,Bill Nelson,Pat Roberts,16,17,1
B001277,M000133,Richard Blumenthal,Edward Markey,14,17,0
K000384,W000802,Tim Kaine,Sheldon Whitehouse,16,17,0
G000562,M000303,Cory Gardner,John McCain,7,7,1
M001169,W000817,Christopher Murphy,Elizabeth Warren,14,17,0
C000141,K000352,Benjamin Cardin,Jon Kyl,2,2,0
P000595,R000307,Gary Peters,Pat Roberts,16,17,1
B001135,S000770,Richard Burr,Debbie Stabenow,14,16,1
B001277,K000383,Richard Blumenthal,Angus King,14,17,2
F000444,H001041,Jeff Flake,Dean Heller,14,15,1
H001075,M001176,Kamala Harris,Jeff Merkley,15,17,0
H001042,M001183,Mazie Hirono,Joe Manchin,14,16,0
D000618,S000320,Steve Daines,Richard Shelby,17,17,0
C001113,S000770,Catherine Cortez Masto,Debbie Stabenow,15,16,0
M000133,S000148,Edward Markey,Charles Schumer,14,17,0
K000393,S001198,John Kennedy,Dan Sullivan,16,16,1
B000575,S001141,Roy Blunt,Jeff Sessions,1,1,0
H001041,Y000064,Dean Heller,Todd Young,16,17,1
B001261,C001088,John Barrasso,Christopher Coons,16,17,0
M001176,R000584,Jeff Merkley,Jim Risch,11,17,0
D000618,S001203,Steve Daines,Tina Smith,8,9,0
K000384,S001202,Tim Kaine,Luther Strange,5,6,1
