member_a,member_b,votes_same,bills_same,mutual_sponsorships
B001293,D000096,25,156,1
D000533,T000467,141,171,9
M001177,T000477,147,165,4
C001038,G000563,30,166,0
D000197,K000391,150,169,0
L000557,S000583,42,156,1
G000410,G000576,57,162,4
R000515,S001196,33,136,1
D000626,F000461,159,170,10
P000258,R000607,129,163,6
D000617,E000215,144,165,0
D000604,G000559,35,132,0
M001163,W000821,39,171,1
F000462,K000210,47,153,1
B001305,K000391,49,172,1
H001067,K000381,53,164,2
G000560,R000606,31,172,0
B001295,G000579,168,171,6
M001189,S001156,31,161,1
B001248,H001052,161,169,10
E000297,T000475,25,162,0
M001184,V000108,49,166,0
R000601,P000602,0,0,0
B001283,Y000033,82,88,6
C000059,D000626,160,171,5
L000564,R000575,167,170,9
D000616,S000583,162,163,13
F000454,V000130,154,171,0
D000627,N000127,136,158,0
W000822,W000806,24,159,1
C001103,C001087,163,163,11
D000604,G000289,131,135,4
C001038,F000461,29,164,0
B000755,H001038,42,166,1
E000294,R000609,160,164,6
B001293,G000580,145,165,9
C001091,E000298,34,131,0
A000367,C001105,100,168,2
R000607,S001175,27,138,1
H001047,S001145,134,169,0
B001260,K000362,157,165,6
B001278,C001053,36,170,1
B001274,K000388,153,165,8
B001282,M001159,169,171,5
C001080,H001047,138,168,0
F000465,L000569,171,173,8
H001067,W000795,160,162,12
K000379,N000015,148,154,0
P000598,S001180,107,160,0
C001090,M001200,144,161,0
H001036,P000594,168,173,4
B001283,H001038,17,85,1
B001290,M001137,56,164,2
B001303,F000455,152,169,0
C001077,K000376,165,169,7
B000490,R000570,6,166,0
G000558,M001201,169,171,15
H001074,K000188,75,166,2
K000385,R000585,34,166,1
G000581,G000377,71,161,2
K000375,R000601,53,170,1
M001194,N000189,160,161,11
C001048,P000096,42,168,1
H000874,N000127,135,159,0
L000397,W000810,31,170,0
A000375,W000800,33,171,0
C001092,V000130,42,166,0
B000755,S001201,74,166,0
R000515,S001200,115,136,0
G000410,T000462,34,95,3
L000578,Y000033,162,168,8
D000628,M001165,170,170,0
G000579,N000179,27,146,1
G000571,M001195,38,163,0
D000614,T000469,35,166,0
D000610,S000185,147,164,0
V000131,N000190,39,109,2
P000594,P000197,33,163,0
B001273,Z000017,129,134,8
G000410,R000578,68,163,3
M000312,P000197,152,163,0
R000586,S000185,28,158,0
K000390,N000179,127,142,0
L000263,M001157,35,172,0
D000197,W000813,33,169,1
D000623,M001202,101,170,0
C001096,D000628,160,160,12
A000374,J000292,170,173,11
O000168,L000588,29,45,0
A000375,D000216,36,164,0
H001045,V000130,42,161,0
L000582,M001179,43,150,3
P000592,R000435,119,150,4
B001285,R000597,56,166,2
C001094,J000032,39,169,0
R000580,S001189,166,170,8
D000399,P000607,138,149,0
S001145,B001306,1,6,0
C001093,R000609,160,160,8
B001286,J000292,65,172,2
H001045,Y000063,156,159,7
D000612,M001159,169,171,2
D000399,G000551,156,169,0
C001048,M001190,167,168,9
D000482,L000576,36,157,1
B001274,S001201,78,164,2
L000580,S001190,135,166,0
C001067,K000376,24,168,2
B001243,C000984,24,113,0
G000559,Y000033,49,167,0
A000375,C001101,32,164,1
F000455,R000395,29,156,0
R000583,R000603,148,150,11
D000615,H001053,163,167,11
K000379,R000598,39,157,0
C001092,Y000062,32,164,0
K000381,S001200,159,173,0
H001059,P000606,166,167,20
M001198,R000603,170,171,8
B001283,S000244,86,89,4
B001291,C001067,26,168,1
R000585,T000463,164,168,7
B001297,T000474,51,166,2
T000477,T000460,39,162,0
G000577,N000188,53,168,2
K000378,S000185,33,171,1
L000565,R000515,96,133,0
B000574,D000197,152,164,0
C001067,R000606,159,171,0
F000460,R000591,124,125,8
H001058,N000179,25,142,0
D000627,K000392,42,164,0
F000461,G000410,60,164,5
C000059,C001051,163,165,6
G000579,S001176,124,125,2
C001077,M001200,38,164,0
E000297,R000435,58,160,1
B001302,Y000062,47,170,0
D000482,L000569,39,173,1
F000450,S001193,40,168,1
F000449,S001199,166,169,6
B001281,C001103,43,158,0
B001292,B000287,2,2,0
J000174,M001163,32,150,0
K000389,R000603,25,169,1
H001038,S001176,30,122,0
A000369,N000179,25,142,0
K000380,L000551,147,166,0
C001059,F000465,95,161,0
P000611,B001306,6,6,0
D000604,S001180,69,134,1
B000213,L000287,21,164,0
E000179,P000599,38,157,0
C001077,G000289,167,171,5
B001281,W000798,43,165,1
C001084,W000812,33,169,0
C000266,W000791,170,171,4
F000462,O000168,37,154,1
L000564,L000588,30,46,0
F000466,S001192,136,168,3
B001248,P000609,167,169,8
C001068,W000795,34,171,2
C001094,W000799,39,124,1
M001184,R000597,112,169,3
G000289,P000601,161,164,10
C001111,Y000063,63,167,1
C001112,J000294,132,164,0
C000984,R000435,49,116,0
F000372,P000604,31,155,1
M001181,R000598,124,133,3
N000015,R000577,154,165,0
A000369,P000605,154,167,3
B001297,R000591,161,170,9
B001250,B001286,59,167,1
C001037,P000593,133,163,1
C000059,T000468,36,163,2
D000399,E000293,150,171,0
N000015,W000798,38,169,0
D000399,S001199,34,171,0
B001290,R000607,156,165,7
H001047,J000294,138,164,0
C001063,P000607,48,151,0
M001198,N000189,160,161,7
M001199,P000606,163,167,5
R000395,Y000033,152,156,4
F000449,J000289,153,165,6
B000755,C001068,33,169,1
L000567,R000585,152,169,4
B001278,J000032,150,169,0
M001194,S001172,168,169,8
C001106,M001159,155,166,4
M000087,S001157,129,161,0
C001068,S001176,25,125,0
B001257,J000295,167,171,9
M000087,R000578,41,165,1
D000482,G000583,108,172,1
M001159,C001114,81,84,1
G000576,K000390,42,165,0
M001181,W000819,118,127,2
H001068,W000821,27,165,0
A000370,M001185,127,163,2
D000615,M001177,153,168,10
A000370,C001087,37,167,1
M001184,N000181,110,166,3
M001160,P000597,144,162,0
S000480,S001200,88,102,0
C001078,H001048,50,172,0
S001201,W000821,77,170,2
S000364,W000813,170,170,9
B001291,T000472,27,167,0
G000583,T000469,105,169,0
H001077,S000510,25,161,0
L000583,P000604,29,153,0
M001200,S001201,121,162,0
L000581,W000804,40,167,0
B001251,V000132,128,162,0
T000475,L000588,26,43,0
E000288,L000564,22,147,1
R000582,T000472,29,170,0
M001143,Y000063,39,169,1
C001110,D000533,97,171,1
J000295,L000562,52,169,2
L000557,L000565,130,162,0
P000096,H001078,24,111,1
M001158,L000588,27,42,0
G000377,N000002,29,158,0
B001281,M001165,42,163,0
D000626,R000515,31,136,1
C001062,W000791,172,172,2
G000553,N000179,135,146,0
G000558,J000290,168,169,14
G000558,K000375,52,170,2
D000399,L000588,28,45,0
D000598,P000592,43,158,0
B001281,D000191,135,161,0
D000612,N000179,27,144,2
E000179,N000015,151,161,0
P000606,S001200,48,167,0
F000449,G000579,165,168,5
M001177,W000813,153,173,7
R000599,V000108,141,167,0
J000032,L000578,37,167,0
B001293,G000581,75,171,4
C001097,C001077,52,167,2
C001110,S001150,116,173,0
H001047,S001196,68,170,0
I000056,N000127,54,157,1
J000289,M001160,38,161,0
B001304,F000455,150,166,0
D000616,C001115,14,14,0
D000617,S001148,42,162,1
D000623,Y000062,153,169,0
B001299,L000560,50,170,0
G000565,S000244,147,162,5
D000616,P000591,0,0,0
G000546,C001114,79,81,3
B000574,S001183,34,168,0
C001106,G000551,33,164,0
J000290,S001195,165,167,18
J000297,Y000063,151,156,7
L000587,R000395,151,155,4
M000087,W000798,31,168,1
R000607,Y000062,36,163,0
D000533,H001038,53,167,1
M001157,S000364,169,169,7
A000370,W000809,36,170,1
B001282,M001180,167,171,10
K000391,M001198,51,173,1
C000059,C001087,168,169,7
B001227,N000127,136,158,1
F000459,P000597,38,170,0
R000578,W000822,32,167,2
H001074,L000560,47,166,0
K000188,K000210,76,163,1
L000491,M001194,172,172,9
G000377,M001159,158,162,2
M001143,M001160,153,164,0
M001166,T000469,150,167,0
C001049,M001195,40,165,0
F000372,J000255,78,143,2
A000055,C001076,54,54,5
C001066,W000800,154,171,0
R000487,S000344,52,169,2
G000571,R000409,46,162,0
B000574,R000576,132,167,0
G000535,R000435,54,147,0
C001093,D000191,37,159,0
L000287,V000132,114,162,0
B001282,M001184,114,170,6
R000601,S001193,39,167,1
C001053,K000390,46,166,0
L000582,U000031,52,159,2
H001073,L000564,166,171,3
R000409,U000031,155,170,2
S001183,T000465,36,161,0
M001197,R000607,156,161,4
A000055,G000584,108,109,4
C001111,K000385,136,167,1
J000295,Y000033,163,171,5
A000367,S001190,74,171,2
P000096,B001306,1,6,0
B001305,R000609,158,165,8
G000552,K000378,150,165,4
C001106,L000491,153,166,4
B001284,G000535,25,159,1
C001090,S001145,139,169,0
K000389,L000570,156,171,0
C001077,P000607,24,150,0
M001156,O000168,164,165,4
G000574,J000299,35,166,0
M001194,G000585,20,107,0
S001145,W000809,21,172,0
T000470,U000031,158,169,3
B001283,M001151,66,68,6
L000587,R000588,37,154,1
B001285,F000454,148,169,0
D000626,L000588,29,46,0
V000129,V000131,58,169,1
K000378,R000592,162,167,5
D000610,D000600,49,163,0
L000287,N000179,135,140,0
B001248,D000533,142,169,3
D000197,F000460,22,125,1
P000197,R000591,30,163,0
F000372,S001183,155,170,2
M001157,R000576,59,171,0
R000606,E000298,26,131,0
D000621,L000570,39,167,0
L000397,M001195,32,170,0
B001281,W000804,46,164,0
C001092,P000609,164,166,7
A000372,M001194,172,173,10
C001107,S000480,23,96,0
G000576,N000181,159,163,5
A000375,F000459,171,172,7
M001151,R000580,76,76,6
H001036,L000562,50,169,2
R000593,R000599,60,170,2
L000580,R000601,52,167,0
K000385,W000813,33,170,2
C001093,C001078,45,167,0
B000213,C001063,140,168,3
H001053,P000609,168,170,10
D000482,T000462,20,99,0
B001290,L000588,33,46,0
P000609,W000812,165,167,11
B001295,T000462,97,98,9
W000797,Y000066,38,168,1
D000626,Q000023,48,167,0
E000294,L000585,168,171,8
R000601,R000607,161,166,10
D000627,Y000065,45,166,0
B001250,D000614,162,163,6
M001202,R000597,91,169,1
C001051,R000602,56,164,0
M001200,P000034,147,164,0
C001105,R000602,57,164,2
D000628,M001193,165,171,5
N000179,S000185,130,145,0
A000055,H000324,33,164,2
C001049,M001180,40,165,1
D000197,H001056,36,169,1
E000179,S000583,34,157,0
L000585,W000798,172,173,8
H001071,I000056,160,167,6
C001049,W000822,142,163,1
A000370,B001283,14,87,1
C001110,P000096,118,170,0
D000619,R000607,160,164,6
D000399,K000380,158,169,0
I000056,R000599,64,168,2
J000294,W000799,104,119,0
B001270,S001157,111,152,0
B001295,O000171,94,172,3
B001287,C001061,127,161,0
M001193,P000608,82,170,5
C001062,K000388,170,172,7
E000293,W000798,51,173,1
B001291,D000598,42,166,0
G000377,J000292,160,162,6
P000609,R000515,28,135,1
T000193,W000815,35,165,1
F000450,R000409,156,172,2
G000578,W000797,46,166,0
C001059,L000586,118,158,1
L000491,Z000018,1,1,0
C001108,R000583,147,151,5
B001299,S000364,167,170,7
K000210,S001195,145,163,4
C001037,C001069,147,167,1
C001078,T000475,45,162,0
K000391,M001200,147,164,0
C001051,Y000063,157,163,7
H001073,G000585,23,105,0
G000289,M001180,167,172,9
K000380,W000808,141,151,1
A000367,D000482,70,173,0
M001180,P000197,33,163,0
C001069,R000599,147,171,1
B001282,D000598,42,167,0
B001274,R000591,154,166,9
B001281,K000375,145,163,1
M001201,P000523,38,172,0
R000598,T000475,156,162,10
D000624,H001071,43,170,1
B001294,S000480,11,101,0
C001112,T000474,146,166,2
B001296,D000625,55,162,1
D000615,P000592,152,157,12
C001061,C001110,106,161,0
C001077,S001172,164,168,4
D000399,L000562,142,167,0
H001074,T000467,162,169,9
L000397,Y000066,33,170,1
G000559,M001201,49,168,1
D000621,S001165,42,162,2
L000562,Z000018,0,1,0
S001193,T000467,39,168,1
A000367,L000570,66,173,0
P000258,S001172,135,166,7
G000577,P000258,134,168,3
K000390,Y000063,49,166,0
F000459,M001160,30,165,1
M001185,S001165,130,161,2
B001275,K000389,25,171,1
B000490,E000296,117,164,1
C001103,M001195,160,166,9
D000615,L000562,50,164,2
P000613,W000821,57,173,0
C000984,H001072,25,124,0
H000324,H001072,34,168,2
T000477,W000187,24,159,0
H001036,K000385,33,170,0
B001243,R000606,29,160,0
A000371,B001269,57,161,2
A000372,P000611,168,172,6
C001066,E000293,151,172,0
K000382,W000797,134,162,1
M001157,O000168,165,166,10
G000552,P000601,143,157,8
B001275,B001306,6,6,0
S001156,W000806,27,156,1
G000566,L000287,22,164,0
G000558,P000523,36,172,0
F000465,K000009,38,171,0
K000391,V000108,151,167,0
L000570,R000578,49,169,0
P000599,W000799,40,116,3
H001052,J000294,38,165,0
B001275,D000621,165,167,6
J000126,T000478,40,159,2
S001185,W000804,55,162,1
O000168,V000132,67,161,3
B001304,K000188,133,165,0
B001282,M001194,171,171,11
B001282,J000288,28,167,1
H001072,K000379,34,155,0
R000598,S000510,32,164,0
B001257,R000585,163,167,6
S001150,V000108,158,167,0
H001038,S001156,146,164,0
C001080,C001108,30,170,0
C001053,G000553,37,170,0
C001090,L000589,15,40,0
C001048,W000822,25,169,2
H000874,B001306,1,6,0
K000387,T000238,171,172,4
M001198,P000601,162,164,8
C001053,C001093,163,164,9
H001038,L000563,128,164,0
B001250,P000598,40,157,0
D000617,S001196,56,173,1
B001299,H001074,164,169,10
B001260,D000600,153,166,4
J000255,M001180,77,146,7
B001293,M001197,164,167,8
B001304,J000292,43,168,0
B001251,K000379,141,152,0
C001078,P000258,79,170,0
L000569,E000298,130,131,7
C001037,R000582,29,169,2
A000371,S001201,135,169,1
C001091,H001058,40,169,0
L000491,M000312,26,171,1
H001052,N000179,34,145,1
M001193,W000791,165,171,5
D000626,S001190,77,170,2
C001059,I000056,91,156,2
C001093,R000607,158,160,10
C001038,P000197,152,158,0
P000606,R000487,164,165,11
K000188,R000395,66,155,1
C001087,L000569,169,170,13
B001278,N000002,162,169,0
C001077,G000558,168,171,7
H001058,P000608,75,167,4
B001287,D000610,133,165,0
D000399,M001188,153,169,0
B001286,C001112,150,169,2
E000296,S001195,37,168,2
G000565,L000569,150,164,13
G000551,L000397,154,168,0
B001300,P000592,43,158,2
B001275,C001108,168,172,6
R000586,R000609,151,152,5
B001251,H001074,41,164,1
C001112,S001201,137,167,1
J000288,S001195,29,166,1
M001194,T000193,35,165,2
C001077,N000181,163,166,5
D000623,H001065,21,171,0
F000449,J000299,161,165,5
M001179,R000602,53,157,2
R000599,S001189,62,173,2
L000557,S001148,41,154,0
V000130,B000287,2,2,0
P000605,S001193,43,166,1
J000292,S001190,75,171,2
E000179,E000293,149,165,0
M001193,T000463,167,171,7
L000582,R000575,47,159,2
B001283,P000601,86,88,9
E000215,S000051,55,165,0
G000289,R000606,28,172,0
F000459,W000797,39,168,1
B001297,L000560,48,167,0
C001080,F000459,27,171,0
N000184,R000609,149,152,5
F000448,K000388,96,97,9
B001300,S001172,39,166,2
D000615,O000168,159,162,13
G000581,M001181,64,132,3
B001270,P000605,34,156,0
B001270,T000469,144,156,0
C001090,D000626,52,169,0
C001078,G000571,143,163,0
D000600,J000290,158,168,3
K000386,T000470,149,165,4
G000581,M001196,132,166,2
R000487,S001183,165,171,4
B001284,M001195,165,172,6
S001189,G000585,20,107,0
C001038,G000566,29,163,0
B001269,S001196,149,162,8
K000382,P000613,143,167,0
R000604,S001157,71,164,2
C001084,H001068,154,165,0
K000381,P000592,56,162,2
B001270,B001260,28,154,0
D000612,K000390,46,167,0
K000388,P000606,164,166,10
G000580,N000188,53,163,2
K000385,P000607,138,148,0
K000362,M001185,66,163,3
C001108,D000627,44,169,0
L000582,L000569,46,161,2
L000583,S001170,44,160,0
D000615,S001183,164,168,10
B001303,J000255,74,145,0
B001304,P000258,72,165,0
C001077,E000215,36,165,0
H001073,S000583,159,162,3
D000612,P000593,54,165,0
B001290,L000584,161,172,10
J000297,Y000065,150,155,11
G000574,J000295,37,170,0
C001061,C001078,141,161,1
L000576,R000608,68,157,3
A000372,K000392,165,167,7
S001200,T000462,28,99,0
D000096,S000510,141,149,0
P000606,W000806,151,155,10
R000576,S000248,138,172,0
E000215,S000244,41,164,0
Q000023,V000108,150,162,0
F000448,M001137,20,90,2
B001287,M001163,135,171,0
D000610,F000466,70,165,0
G000560,H001072,168,170,8
C001112,M001166,146,169,2
S001150,V000132,129,167,0
L000581,W000810,38,169,0
P000591,S000522,0,0,0
J000289,L000480,39,166,0
F000450,W000821,172,173,6
H001077,M001189,160,163,10
C001090,C000537,147,163,0
M001198,M001187,165,171,11
B000490,H001067,75,157,2
G000377,K000381,52,162,2
E000294,R000603,166,169,9
G000580,J000295,143,166,7
K000386,M001195,146,167,4
C001096,Z000017,154,159,8
C000984,L000570,119,125,0
B001300,D000216,146,161,0
B001297,S001168,35,169,0
O000170,S000244,55,167,1
G000576,R000576,54,168,0
R000603,W000804,166,169,7
C001094,W000820,169,171,7
C001090,J000126,130,156,0
E000288,W000816,19,145,1
J000295,M001159,168,173,4
B001285,K000389,137,168,1
G000559,S001145,139,168,0
H001059,L000480,35,170,0
G000574,J000032,150,166,0
B001248,J000289,159,167,5
C001080,M001165,26,169,0
C001094,O000168,166,167,7
G000578,W000821,156,171,7
C001049,Y000066,39,165,1
K000391,W000813,52,173,1
B001305,C001096,153,160,10
D000482,S001189,39,173,0
D000616,P000034,30,172,0
N000179,W000798,26,146,0
G000566,T000477,161,161,3
F000460,J000126,25,112,1
R000602,T000467,57,169,2
H001068,M001160,143,157,0
L000585,L000564,171,173,9
C001101,R000598,36,165,1
P000604,W000814,26,153,2
D000533,L000573,125,148,6
L000554,P000605,136,168,2
B000490,G000580,81,159,2
G000568,H001068,35,163,0
D000619,G000546,160,163,8
L000579,L000480,156,168,0
C001063,L000563,99,166,0
D000617,G000563,45,173,1
M001185,C001115,3,9,0
L000263,P000598,138,162,0
D000623,T000460,149,168,0
D000399,J000294,158,165,0
B001269,B001281,42,154,1
B001257,W000795,168,169,12
L000584,Y000062,35,170,0
G000578,J000292,155,171,6
C001096,V000108,33,155,0
A000367,G000558,104,172,5
H001047,S001148,52,159,0
C001078,S001157,142,166,1
C001087,E000298,128,128,5
C001038,M001197,30,162,0
D000399,M001198,33,171,0
R000575,S001200,49,170,0
L000287,T000463,24,166,1
C001111,D000604,48,133,1
B001278,H001056,38,173,0
H001067,M001187,158,162,11
D000604,T000474,40,132,2
C001072,S001154,40,164,0
C001107,M001137,66,156,3
H001058,S001196,158,169,6
C001108,R000580,161,169,4
C001103,F000465,165,166,8
C001063,S000510,53,162,0
A000375,J000292,170,172,12
S001201,T000475,69,159,1
C001068,E000293,150,173,0
F000448,L000587,95,96,6
S001154,E000298,124,126,3
J000299,S000364,165,167,5
F000454,B000287,2,2,0
C001094,J000292,171,173,8
A000372,M001200,36,164,1
G000289,H001056,167,172,5
B001284,S001201,76,169,2
J000288,W000808,136,150,0
C001094,F000454,51,172,1
M001181,N000188,44,132,2
H001067,B001306,6,6,0
P000034,W000187,157,167,0
M001181,S000510,27,127,0
R000604,G000584,110,114,2
B001274,D000604,120,129,5
R000604,T000460,45,168,0
N000015,S001172,38,165,0
A000372,K000188,75,170,3
C000754,F000454,146,172,0
B001295,R000602,59,168,2
C001096,T000478,160,161,10
B001290,I000056,157,167,5
H001047,N000127,135,158,0
M001165,M001201,168,170,0
L000567,W000822,43,171,2
B001298,W000187,25,167,0
C001072,M001184,60,168,0
R000592,R000580,157,165,8
G000560,L000480,37,169,0
L000584,S001201,78,170,1
B001243,E000297,28,160,1
G000576,L000580,50,164,0
D000600,R000487,158,169,3
F000450,S001185,54,164,1
C001067,G000571,144,161,0
G000579,M001157,170,171,4
M001196,R000395,46,152,1
H001052,M001193,154,170,8
D000628,S001201,75,169,1
K000375,R000604,58,169,1
C001080,N000181,24,165,0
H001038,P000594,44,169,2
J000289,K000381,59,169,1
M001193,P000613,61,172,0
B001286,S001191,117,166,1
K000382,W000819,62,161,2
