member_a_id,member_b_id,member_a_name,member_b_name,votes_same,bills_same,mutual_sponsorships
B000243,D000563,Max Baucus,Richard Durbin,13,14,2
B001135,M000702,Richard Burr,Barbara Mikulski,16,25,1
D000607,M001176,Joe Donnelly,Jeff Merkley,20,23,3
M000639,S000320,Robert Menendez,Richard Shelby,13,25,0
B001277,H001046,Richard Blumenthal,Martin Heinrich,23,24,2
H001041,M001176,Dean Heller,Jeff Merkley,16,23,2
C001035,R000361,Susan Collins,John Rockefeller,24,25,3
H001041,P000590,Dean Heller,Mark Pryor,18,24,2
F000457,S000148,Al Franken,Charles Schumer,24,25,4
B001267,E000285,Michael Bennet,Michael Enzi,11,25,0
M001170,M000702,Claire McCaskill,Barbara Mikulski,20,21,2
J000291,K000360,Mike Johanns,Mark Kirk,11,21,2
S000033,S001141,Bernard Sanders,Jeff Sessions,8,23,0
C001070,M000355,Bob Casey,Mitch McConnell,15,24,0
H001041,S001194,Dean Heller,Brian Schatz,15,22,1
H001061,M000303,John Hoeven,John McCain,15,23,1
C000141,M000133,Benjamin Cardin,Edward Markey,16,16,2
I000024,L000261,James Inhofe,Carl Levin,10,22,0
H000206,S000770,Tom Harkin,Debbie Stabenow,22,24,2
M000702,R000146,Barbara Mikulski,Harry Reid,25,25,2
C000174,W000779,Thomas Carper,Ron Wyden,19,25,2
L000174,P000603,Patrick Leahy,Rand Paul,7,23,0
R000122,S000148,Jack Reed,Charles Schumer,23,25,4
S001181,U000039,Jeanne Shaheen,Tom Udall,23,25,2
M000133,S000320,Edward Markey,Richard Shelby,7,16,0
C000560,S001184,Tom Coburn,Tim Scott,18,22,1
C000141,K000383,Benjamin Cardin,Angus King,22,23,3
F000444,R000595,Jeff Flake,Marco Rubio,16,23,2
B001261,R000584,John Barrasso,Jim Risch,20,24,1
A000368,M000133,Kelly Ayotte,Edward Markey,13,16,0
C000174,H001061,Thomas Carper,John Hoeven,19,25,0
B001288,L000174,Cory Booker,Patrick Leahy,12,13,1
I000055,K000148,Johnny Isakson,John Kerry,1,2,0
B001230,M000133,Tammy Baldwin,Edward Markey,15,16,2
A000360,K000360,Lamar Alexander,Mark Kirk,12,20,1
C001098,M000133,Ted Cruz,Edward Markey,7,16,0
C001070,M000303,Bob Casey,John McCain,14,22,0
C000567,M000702,Thad Cochran,Barbara Mikulski,18,22,0
L000550,L000261,Mary Landrieu,Carl Levin,23,24,3
B001267,S001184,Michael Bennet,Tim Scott,11,24,0
B000243,E000285,Max Baucus,Michael Enzi,4,14,0
C000174,R000584,Thomas Carper,Jim Risch,12,25,0
F000444,R000584,Jeff Flake,Jim Risch,19,24,1
C000141,L000261,Benjamin Cardin,Carl Levin,24,25,3
C001056,G000386,John Cornyn,Charles Grassley,17,24,1
B000243,I000024,Max Baucus,James Inhofe,5,13,0
H001042,M000934,Mazie Hirono,Jerry Moran,10,20,1
M001170,W000818,Claire McCaskill,John Walsh,8,8,1
A000360,R000146,Lamar Alexander,Harry Reid,16,23,0
M000303,S000770,John McCain,Debbie Stabenow,13,23,0
C000286,R000146,Saxby Chambliss,Harry Reid,18,24,0
C001098,K000383,Ted Cruz,Angus King,8,23,0
A000360,I000055,Lamar Alexander,Johnny Isakson,18,23,1
M000133,S000033,Edward Markey,Bernard Sanders,15,15,1
H000206,W000817,Tom Harkin,Elizabeth Warren,21,23,3
J000177,M000133,Tim Johnson,Edward Markey,14,16,2
F000463,M000303,Deb Fischer,John McCain,17,22,1
R000122,R000146,Jack Reed,Harry Reid,23,25,2
M000639,V000127,Robert Menendez,David Vitter,16,25,1
K000360,M000702,Mark Kirk,Barbara Mikulski,15,22,3
F000062,L000174,Dianne Feinstein,Patrick Leahy,22,25,2
D000563,P000449,Richard Durbin,Rob Portman,15,25,0
S001194,W000818,Brian Schatz,John Walsh,8,9,0
B001265,S000148,Mark Begich,Charles Schumer,22,23,3
F000463,M001111,Deb Fischer,Patty Murray,13,21,0
H001041,U000038,Dean Heller,Mark Udall,17,23,1
C000567,F000457,Thad Cochran,Al Franken,17,22,1
I000055,L000123,Johnny Isakson,Frank Lautenberg,1,3,0
M001183,M000639,Joe Manchin,Robert Menendez,20,24,2
L000123,W000802,Frank Lautenberg,Sheldon Whitehouse,3,3,2
C001099,S000148,William Cowan,Charles Schumer,6,6,2
C000560,G000555,Tom Coburn,Kirsten Gillibrand,5,23,0
J000177,K000383,Tim Johnson,Angus King,22,23,3
S000148,S000320,Charles Schumer,Richard Shelby,14,25,0
B001261,D000607,John Barrasso,Joe Donnelly,13,23,1
C000141,K000367,Benjamin Cardin,Amy Klobuchar,23,25,4
C000174,W000818,Thomas Carper,John Walsh,9,11,0
L000261,S001184,Carl Levin,Tim Scott,9,24,0
B001265,B001277,Mark Begich,Richard Blumenthal,21,23,3
C001099,W000779,William Cowan,Ron Wyden,5,6,2
H001042,P000590,Mazie Hirono,Mark Pryor,22,24,2
F000062,L000123,Dianne Feinstein,Frank Lautenberg,3,3,2
P000449,S000770,Rob Portman,Debbie Stabenow,14,25,0
H001046,S000148,Martin Heinrich,Charles Schumer,24,24,2
B001261,N000032,John Barrasso,Bill Nelson,13,24,0
H001046,I000024,Martin Heinrich,James Inhofe,9,21,0
C001070,L000577,Bob Casey,Mike Lee,5,23,0
B001277,S000320,Richard Blumenthal,Richard Shelby,13,25,0
I000055,L000174,Johnny Isakson,Patrick Leahy,16,25,0
B001135,M001153,Richard Burr,Lisa Murkowski,15,23,1
H000206,I000024,Tom Harkin,James Inhofe,8,21,0
B001277,C001099,Richard Blumenthal,William Cowan,6,6,2
H000338,S000770,Orrin Hatch,Debbie Stabenow,14,25,0
P000590,U000038,Mark Pryor,Mark Udall,23,24,2
D000563,H000338,Richard Durbin,Orrin Hatch,15,25,0
B000243,W000817,Max Baucus,Elizabeth Warren,11,13,2
G000359,G000386,Lindsey Graham,Charles Grassley,19,25,1
E000285,H001049,Michael Enzi,Kay Hagan,13,25,1
M001169,W000802,Christopher Murphy,Sheldon Whitehouse,22,24,3
M001111,S001184,Patty Murray,Tim Scott,9,21,0
M001170,M001153,Claire McCaskill,Lisa Murkowski,18,19,2
G000555,M001183,Kirsten Gillibrand,Joe Manchin,20,24,2
C001088,W000779,Christopher Coons,Ron Wyden,21,24,2
S001194,S000770,Brian Schatz,Debbie Stabenow,22,23,2
C000174,U000039,Thomas Carper,Tom Udall,19,25,2
H001046,R000122,Martin Heinrich,Jack Reed,22,24,2
A000360,F000062,Lamar Alexander,Dianne Feinstein,16,23,1
A000368,L000261,Kelly Ayotte,Carl Levin,18,25,1
B001261,V000127,John Barrasso,David Vitter,16,24,1
S000148,U000039,Charles Schumer,Tom Udall,24,25,2
B001277,W000802,Richard Blumenthal,Sheldon Whitehouse,23,25,3
M000639,P000603,Robert Menendez,Rand Paul,7,23,0
K000148,S001184,John Kerry,Tim Scott,0,1,0
B001135,W000437,Richard Burr,Roger Wicker,20,25,1
H000206,S001141,Tom Harkin,Jeff Sessions,7,22,0
F000457,S000770,Al Franken,Debbie Stabenow,23,25,2
M000639,S001184,Robert Menendez,Tim Scott,8,24,0
B000944,U000038,Sherrod Brown,Mark Udall,21,23,2
C001100,T000464,Jeffrey Chiesa,Jon Tester,5,5,0
B001261,P000449,John Barrasso,Rob Portman,17,24,1
B001230,C000880,Tammy Baldwin,Michael Crapo,9,24,2
I000055,M001169,Johnny Isakson,Christopher Murphy,17,24,1
C001056,L000550,John Cornyn,Mary Landrieu,12,23,1
R000307,S001184,Pat Roberts,Tim Scott,18,23,1
B001267,L000550,Michael Bennet,Mary Landrieu,22,24,2
K000360,T000250,Mark Kirk,John Thune,13,22,1
M000133,R000307,Edward Markey,Pat Roberts,6,15,0
C000286,H001046,Saxby Chambliss,Martin Heinrich,17,23,0
B000575,P000590,Roy Blunt,Mark Pryor,20,25,2
M000934,S001181,Jerry Moran,Jeanne Shaheen,12,21,1
G000386,L000261,Charles Grassley,Carl Levin,12,25,0
B000575,W000805,Roy Blunt,Mark Warner,18,24,3
G000359,S001184,Lindsey Graham,Tim Scott,16,24,1
C000560,M000303,Tom Coburn,John McCain,13,21,1
D000607,D000563,Joe Donnelly,Richard Durbin,23,24,3
B001230,F000457,Tammy Baldwin,Al Franken,23,24,3
B000243,C000174,Max Baucus,Thomas Carper,11,14,2
S000033,T000250,Bernard Sanders,John Thune,13,24,0
J000291,J000177,Mike Johanns,Tim Johnson,15,23,1
D000563,G000386,Richard Durbin,Charles Grassley,12,25,0
C000880,S000033,Michael Crapo,Bernard Sanders,9,24,1
P000603,W000779,Rand Paul,Ron Wyden,9,23,0
E000285,R000584,Michael Enzi,Jim Risch,22,25,1
C000880,J000177,Michael Crapo,Tim Johnson,11,25,2
S000770,V000127,Debbie Stabenow,David Vitter,16,25,0
R000122,W000817,Jack Reed,Elizabeth Warren,22,24,4
J000291,S000033,Mike Johanns,Bernard Sanders,13,23,0
J000177,T000250,Tim Johnson,John Thune,16,25,0
U000039,W000817,Tom Udall,Elizabeth Warren,23,24,2
L000174,L000577,Patrick Leahy,Mike Lee,6,24,0
B001236,M000702,John Boozman,Barbara Mikulski,15,25,0
K000384,K000383,Tim Kaine,Angus King,23,23,2
A000360,M000303,Lamar Alexander,John McCain,16,21,1
C001035,J000293,Susan Collins,Ron Johnson,8,25,1
S000148,U000038,Charles Schumer,Mark Udall,24,24,2
M001176,S001184,Jeff Merkley,Tim Scott,10,23,0
C001070,I000055,Bob Casey,Johnny Isakson,20,24,1
C001098,J000291,Ted Cruz,Mike Johanns,13,22,1
S001184,T000250,Tim Scott,John Thune,15,24,1
B001230,J000291,Tammy Baldwin,Mike Johanns,13,22,1
F000457,P000603,Al Franken,Rand Paul,9,23,0
G000386,R000307,Charles Grassley,Pat Roberts,20,24,1
C001071,H001069,Bob Corker,Heidi Heitkamp,15,23,2
C001070,F000062,Bob Casey,Dianne Feinstein,23,24,2
C001056,S001184,John Cornyn,Tim Scott,18,23,1
D000563,V000127,Richard Durbin,David Vitter,17,25,0
C001100,H001049,Jeffrey Chiesa,Kay Hagan,5,5,0
S000148,S001181,Charles Schumer,Jeanne Shaheen,24,25,2
F000463,P000449,Deb Fischer,Rob Portman,18,24,1
I000024,W000818,James Inhofe,John Walsh,7,9,1
B001267,G000386,Michael Bennet,Charles Grassley,13,25,0
B001288,R000307,Cory Booker,Pat Roberts,5,12,0
R000307,S000770,Pat Roberts,Debbie Stabenow,8,24,0
H000206,M001176,Tom Harkin,Jeff Merkley,20,23,2
G000555,S001141,Kirsten Gillibrand,Jeff Sessions,8,23,0
H000338,R000146,Orrin Hatch,Harry Reid,15,25,0
B001135,W000779,Richard Burr,Ron Wyden,13,25,0
F000444,K000383,Jeff Flake,Angus King,11,23,0
G000359,L000550,Lindsey Graham,Mary Landrieu,19,24,3
M000303,R000361,John McCain,John Rockefeller,14,23,0
B001277,C000542,Richard Blumenthal,Daniel Coats,15,25,0
L000174,S000033,Patrick Leahy,Bernard Sanders,23,24,2
B000575,H001069,Roy Blunt,Heidi Heitkamp,18,23,2
B000575,M000934,Roy Blunt,Jerry Moran,16,21,1
B001277,J000291,Richard Blumenthal,Mike Johanns,13,23,1
C000174,H000206,Thomas Carper,Tom Harkin,20,24,3
F000463,K000360,Deb Fischer,Mark Kirk,15,22,1
D000563,N000032,Richard Durbin,Bill Nelson,25,25,2
C001088,M001153,Christopher Coons,Lisa Murkowski,20,22,1
A000360,L000577,Lamar Alexander,Mike Lee,10,22,1
F000062,F000463,Dianne Feinstein,Deb Fischer,14,24,0
C000286,R000595,Saxby Chambliss,Marco Rubio,12,23,1
R000122,R000361,Jack Reed,John Rockefeller,23,25,3
L000174,M000303,Patrick Leahy,John McCain,13,23,0
C000127,C000141,Maria Cantwell,Benjamin Cardin,24,25,2
G000386,H000206,Charles Grassley,Tom Harkin,12,24,0
M001176,W000818,Jeff Merkley,John Walsh,8,10,0
H001061,U000038,John Hoeven,Mark Udall,21,24,0
H001049,W000805,Kay Hagan,Mark Warner,23,24,3
B001261,H000338,John Barrasso,Orrin Hatch,21,24,1
M001111,T000464,Patty Murray,Jon Tester,19,22,2
D000607,S000770,Joe Donnelly,Debbie Stabenow,22,24,2
D000563,U000039,Richard Durbin,Tom Udall,24,25,2
D000563,H001042,Richard Durbin,Mazie Hirono,23,24,3
A000368,C000127,Kelly Ayotte,Maria Cantwell,18,25,1
E000285,S001181,Michael Enzi,Jeanne Shaheen,11,25,0
J000293,N000032,Ron Johnson,Bill Nelson,7,25,0
L000550,M001169,Mary Landrieu,Christopher Murphy,21,23,3
M001183,M000355,Joe Manchin,Mitch McConnell,15,24,1
C001100,R000122,Jeffrey Chiesa,Jack Reed,3,5,0
K000360,L000550,Mark Kirk,Mary Landrieu,15,21,3
H001069,S000770,Heidi Heitkamp,Debbie Stabenow,21,23,2
B001236,G000386,John Boozman,Charles Grassley,20,25,1
A000368,I000055,Kelly Ayotte,Johnny Isakson,16,25,1
B001277,K000148,Richard Blumenthal,John Kerry,2,2,0
K000367,L000174,Amy Klobuchar,Patrick Leahy,21,25,2
A000360,C000567,Lamar Alexander,Thad Cochran,15,20,1
P000449,W000437,Rob Portman,Roger Wicker,15,25,1
G000386,K000384,Charles Grassley,Tim Kaine,12,24,0
R000595,W000805,Marco Rubio,Mark Warner,11,23,1
C000560,M001153,Tom Coburn,Lisa Murkowski,8,21,1
H001046,R000361,Martin Heinrich,John Rockefeller,24,24,2
L000261,W000802,Carl Levin,Sheldon Whitehouse,22,25,3
C000560,J000293,Tom Coburn,Ron Johnson,20,23,1
C000141,I000055,Benjamin Cardin,Johnny Isakson,18,25,1
I000024,U000038,James Inhofe,Mark Udall,10,21,0
F000457,S001194,Al Franken,Brian Schatz,22,23,3
C000286,H001049,Saxby Chambliss,Kay Hagan,19,24,1
B001277,C001035,Richard Blumenthal,Susan Collins,23,25,3
L000550,W000818,Mary Landrieu,John Walsh,10,10,1
C000567,L000550,Thad Cochran,Mary Landrieu,19,21,2
L000261,M000702,Carl Levin,Barbara Mikulski,25,25,2
B001288,W000437,Cory Booker,Roger Wicker,10,13,1
B000575,D000607,Roy Blunt,Joe Donnelly,19,24,2
C000127,J000293,Maria Cantwell,Ron Johnson,7,25,0
S001181,V000127,Jeanne Shaheen,David Vitter,18,25,0
C001071,D000607,Bob Corker,Joe Donnelly,15,24,1
B001265,K000383,Mark Begich,Angus King,20,21,2
C000560,W000437,Tom Coburn,Roger Wicker,8,23,1
D000563,P000590,Richard Durbin,Mark Pryor,24,25,2
C001071,P000590,Bob Corker,Mark Pryor,16,25,2
J000177,W000817,Tim Johnson,Elizabeth Warren,21,24,3
H001041,R000595,Dean Heller,Marco Rubio,13,23,1
C001100,R000595,Jeffrey Chiesa,Marco Rubio,2,4,0
L000123,U000039,Frank Lautenberg,Tom Udall,3,3,2
F000444,R000307,Jeff Flake,Pat Roberts,16,23,1
A000360,K000367,Lamar Alexander,Amy Klobuchar,17,23,1
B001288,S000033,Cory Booker,Bernard Sanders,12,12,1
C001071,N000032,Bob Corker,Bill Nelson,15,25,0
C000127,C001070,Maria Cantwell,Bob Casey,23,24,2
M001169,S001184,Christopher Murphy,Tim Scott,8,24,0
B001261,M001169,John Barrasso,Christopher Murphy,11,23,0
H001042,W000818,Mazie Hirono,John Walsh,10,11,0
G000555,M001170,Kirsten Gillibrand,Claire McCaskill,20,21,2
M001183,M001153,Joe Manchin,Lisa Murkowski,20,23,3
B000944,W000818,Sherrod Brown,John Walsh,9,11,0
I000024,R000307,James Inhofe,Pat Roberts,20,21,1
H001042,S001181,Mazie Hirono,Jeanne Shaheen,22,24,2
G000386,T000461,Charles Grassley,Patrick Toomey,19,25,1
C001100,H001046,Jeffrey Chiesa,Martin Heinrich,5,5,0
B001230,B001288,Tammy Baldwin,Cory Booker,12,13,2
B001288,C001098,Cory Booker,Ted Cruz,7,13,0
H001042,P000449,Mazie Hirono,Rob Portman,13,24,0
B000575,N000032,Roy Blunt,Bill Nelson,19,25,0
H001046,W000805,Martin Heinrich,Mark Warner,21,23,2
B001267,M000702,Michael Bennet,Barbara Mikulski,22,25,2
H000206,H001041,Tom Harkin,Dean Heller,15,23,1
C000567,S001184,Thad Cochran,Tim Scott,11,21,1
C000127,F000463,Maria Cantwell,Deb Fischer,14,24,0
D000563,H001069,Richard Durbin,Heidi Heitkamp,22,23,3
H001049,P000449,Kay Hagan,Rob Portman,16,25,1
K000367,L000123,Amy Klobuchar,Frank Lautenberg,3,3,2
R000584,S001184,Jim Risch,Tim Scott,21,24,1
R000361,S001184,John Rockefeller,Tim Scott,9,24,0
I000024,K000383,James Inhofe,Angus King,9,20,0
H001046,W000437,Martin Heinrich,Roger Wicker,20,24,0
H001041,S001141,Dean Heller,Jeff Sessions,9,22,1
M001183,W000437,Joe Manchin,Roger Wicker,19,24,2
C000141,F000062,Benjamin Cardin,Dianne Feinstein,24,25,3
C001035,S000148,Susan Collins,Charles Schumer,24,25,3
M001111,R000146,Patty Murray,Harry Reid,22,22,2
G000555,I000055,Kirsten Gillibrand,Johnny Isakson,18,25,2
S001194,W000779,Brian Schatz,Ron Wyden,20,23,3
B001230,K000383,Tammy Baldwin,Angus King,21,23,2
C000542,J000293,Daniel Coats,Ron Johnson,14,25,1
J000177,R000146,Tim Johnson,Harry Reid,24,25,2
B001288,J000177,Cory Booker,Tim Johnson,12,13,2
B000575,V000127,Roy Blunt,David Vitter,19,25,1
B001135,G000555,Richard Burr,Kirsten Gillibrand,15,25,1
A000368,F000062,Kelly Ayotte,Dianne Feinstein,18,25,1
R000146,R000361,Harry Reid,John Rockefeller,25,25,2
M001176,U000038,Jeff Merkley,Mark Udall,21,23,2
J000177,M000355,Tim Johnson,Mitch McConnell,15,25,0
K000384,L000550,Tim Kaine,Mary Landrieu,22,23,2
M001153,R000595,Lisa Murkowski,Marco Rubio,11,22,1
L000174,R000122,Patrick Leahy,Jack Reed,22,25,2
B000243,B000944,Max Baucus,Sherrod Brown,11,13,2
G000386,M001169,Charles Grassley,Christopher Murphy,11,24,0
B001236,L000550,John Boozman,Mary Landrieu,16,24,2
C001071,P000449,Bob Corker,Rob Portman,17,25,1
F000463,L000577,Deb Fischer,Mike Lee,14,23,1
C000174,U000038,Thomas Carper,Mark Udall,19,24,3
M001111,W000437,Patty Murray,Roger Wicker,18,22,0
K000367,T000464,Amy Klobuchar,Jon Tester,21,25,3
H001042,N000032,Mazie Hirono,Bill Nelson,23,24,2
C000560,W000779,Tom Coburn,Ron Wyden,9,23,0
B000575,P000449,Roy Blunt,Rob Portman,15,25,1
B001261,P000590,John Barrasso,Mark Pryor,14,24,1
G000386,W000818,Charles Grassley,John Walsh,9,11,1
C000286,T000464,Saxby Chambliss,Jon Tester,17,24,2
S001184,T000461,Tim Scott,Patrick Toomey,20,24,1
C000560,M000639,Tom Coburn,Robert Menendez,5,23,0
C000127,L000174,Maria Cantwell,Patrick Leahy,22,25,2
B001230,M000355,Tammy Baldwin,Mitch McConnell,11,24,0
E000285,R000122,Michael Enzi,Jack Reed,12,25,1
C001098,M000355,Ted Cruz,Mitch McConnell,17,24,1
B000575,L000261,Roy Blunt,Carl Levin,19,25,1
C000560,S000033,Tom Coburn,Bernard Sanders,5,22,0
C000141,M000303,Benjamin Cardin,John McCain,13,23,0
C000567,G000386,Thad Cochran,Charles Grassley,13,22,1
H000338,S001181,Orrin Hatch,Jeanne Shaheen,16,25,0
H001042,V000127,Mazie Hirono,David Vitter,15,24,0
R000361,T000461,John Rockefeller,Patrick Toomey,12,25,0
H001041,R000584,Dean Heller,Jim Risch,14,24,1
F000463,R000122,Deb Fischer,Jack Reed,12,24,0
M000355,S000033,Mitch McConnell,Bernard Sanders,12,24,0
R000595,S001194,Marco Rubio,Brian Schatz,9,22,0
A000368,M000303,Kelly Ayotte,John McCain,18,23,1
T000464,W000805,Jon Tester,Mark Warner,21,24,4
C000127,L000123,Maria Cantwell,Frank Lautenberg,3,3,2
K000384,S001184,Tim Kaine,Tim Scott,9,24,0
B000711,J000177,Barbara Boxer,Tim Johnson,22,23,2
C001100,R000146,Jeffrey Chiesa,Harry Reid,5,5,0
P000590,W000817,Mark Pryor,Elizabeth Warren,21,24,2
C001088,G000555,Christopher Coons,Kirsten Gillibrand,23,24,2
M001183,W000779,Joe Manchin,Ron Wyden,20,24,2
B001236,S001184,John Boozman,Tim Scott,15,24,1
B000944,H000206,Sherrod Brown,Tom Harkin,20,23,2
H001061,M001111,John Hoeven,Patty Murray,19,22,0
B001261,M000934,John Barrasso,Jerry Moran,17,20,1
B001261,H001069,John Barrasso,Heidi Heitkamp,13,22,1
S001194,W000437,Brian Schatz,Roger Wicker,19,23,1
H001041,U000039,Dean Heller,Tom Udall,16,24,1
M001176,U000039,Jeff Merkley,Tom Udall,21,24,2
H001046,H001041,Martin Heinrich,Dean Heller,16,23,1
P000590,R000595,Mark Pryor,Marco Rubio,10,24,1
I000024,R000595,James Inhofe,Marco Rubio,15,21,1
S001181,W000805,Jeanne Shaheen,Mark Warner,21,24,2
B001277,H001061,Richard Blumenthal,John Hoeven,21,25,1
D000607,H001042,Joe Donnelly,Mazie Hirono,22,24,2
C000141,L000577,Benjamin Cardin,Mike Lee,5,24,0
S000320,U000039,Richard Shelby,Tom Udall,13,25,0
B001230,B000711,Tammy Baldwin,Barbara Boxer,21,22,2
B000575,H000338,Roy Blunt,Orrin Hatch,17,25,1
B000711,C001098,Barbara Boxer,Ted Cruz,5,22,0
D000607,J000177,Joe Donnelly,Tim Johnson,22,24,3
G000555,P000603,Kirsten Gillibrand,Rand Paul,7,23,0
C000127,F000444,Maria Cantwell,Jeff Flake,11,24,0
C001070,K000367,Bob Casey,Amy Klobuchar,22,24,3
E000285,H001046,Michael Enzi,Martin Heinrich,11,24,0
A000368,L000577,Kelly Ayotte,Mike Lee,11,24,1
M001153,S001194,Lisa Murkowski,Brian Schatz,19,21,2
G000359,M000702,Lindsey Graham,Barbara Mikulski,18,25,0
B000711,S000033,Barbara Boxer,Bernard Sanders,23,23,2
B001265,H001042,Mark Begich,Mazie Hirono,20,22,2
C001071,H000338,Bob Corker,Orrin Hatch,19,25,1
L000550,S000148,Mary Landrieu,Charles Schumer,23,24,3
H001041,W000818,Dean Heller,John Walsh,10,10,1
J000293,S000320,Ron Johnson,Richard Shelby,16,25,1
B001236,G000555,John Boozman,Kirsten Gillibrand,14,25,0
B001267,C001100,Michael Bennet,Jeffrey Chiesa,5,5,0
C001056,W000437,John Cornyn,Roger Wicker,15,24,1
A000368,B001267,Kelly Ayotte,Michael Bennet,17,25,1
C000880,C001098,Michael Crapo,Ted Cruz,19,24,1
H001041,N000032,Dean Heller,Bill Nelson,17,24,1
B001230,L000577,Tammy Baldwin,Mike Lee,6,23,0
G000555,K000384,Kirsten Gillibrand,Tim Kaine,23,24,2
C001098,L000577,Ted Cruz,Mike Lee,18,23,1
B000711,C000141,Barbara Boxer,Benjamin Cardin,23,23,2
L000261,M000639,Carl Levin,Robert Menendez,24,25,2
H000206,W000805,Tom Harkin,Mark Warner,20,23,3
L000261,R000361,Carl Levin,John Rockefeller,25,25,3
L000577,S000033,Mike Lee,Bernard Sanders,5,24,0
J000293,R000595,Ron Johnson,Marco Rubio,17,24,1
S001184,W000437,Tim Scott,Roger Wicker,13,24,1
J000291,L000174,Mike Johanns,Patrick Leahy,12,23,0
A000368,B000711,Kelly Ayotte,Barbara Boxer,15,23,1
B000944,H000338,Sherrod Brown,Orrin Hatch,13,24,0
M001176,M000934,Jeff Merkley,Jerry Moran,11,21,1
C000880,L000174,Michael Crapo,Patrick Leahy,9,25,1
K000148,S000033,John Kerry,Bernard Sanders,2,2,0
B000243,S001181,Max Baucus,Jeanne Shaheen,14,14,2
A000360,C000560,Lamar Alexander,Tom Coburn,11,21,1
H001042,R000584,Mazie Hirono,Jim Risch,7,24,0
H001049,S000148,Kay Hagan,Charles Schumer,24,25,3
B001230,T000250,Tammy Baldwin,John Thune,14,24,0
H001041,V000127,Dean Heller,David Vitter,17,24,1
J000293,R000122,Ron Johnson,Jack Reed,7,25,0
C001071,H000206,Bob Corker,Tom Harkin,13,24,1
C000174,H001069,Thomas Carper,Heidi Heitkamp,21,23,3
C000174,M000934,Thomas Carper,Jerry Moran,14,21,1
F000457,L000174,Al Franken,Patrick Leahy,21,25,2
B000575,H000206,Roy Blunt,Tom Harkin,17,24,1
M000355,M000639,Mitch McConnell,Robert Menendez,13,25,0
P000590,W000802,Mark Pryor,Sheldon Whitehouse,21,25,2
F000444,M000133,Jeff Flake,Edward Markey,8,16,0
H001069,W000779,Heidi Heitkamp,Ron Wyden,20,23,3
L000123,W000779,Frank Lautenberg,Ron Wyden,3,3,2
B000243,M001176,Max Baucus,Jeff Merkley,14,14,2
K000148,M000133,John Kerry,Edward Markey,0,0,0
B001230,M000303,Tammy Baldwin,John McCain,13,22,0
C001070,M000133,Bob Casey,Edward Markey,13,15,2
C001098,M000303,Ted Cruz,John McCain,14,22,1
H001042,U000039,Mazie Hirono,Tom Udall,24,24,2
H001069,S001181,Heidi Heitkamp,Jeanne Shaheen,21,23,2
G000386,M001170,Charles Grassley,Claire McCaskill,10,21,1
C000141,M000355,Benjamin Cardin,Mitch McConnell,13,25,0
H000338,S000033,Orrin Hatch,Bernard Sanders,13,24,0
A000360,J000291,Lamar Alexander,Mike Johanns,17,21,1
